Id,name,followers,popularity,genres,chart_hits,top_chart
3cGXRvJBjBJ2Uz01Tzh8kI,Deepali Sathe,207.0,34,[],,
3NbPNWSjVESf7vlzT0Wl0x,G-Point,30.0,9,[],,
2IzxJqK9NbSIdw7rQVW03P,Barak,715072.0,60,['latin worship'],,
5CQgbbyMkfJJrYJ7XBfHFe,Petros Spentzos,0.0,0,[],,
1BYKkyxf9A5rPdj5nE5QcK,Abis,2207.0,21,[],,
0ZHa5oY0f2FUDnMfn41M6J,Geechi,0.0,23,[],,
56PAFc5EkAWofBQfKUNpvb,Assalti Frontali,29621.0,31,"['italian alternative', 'italian underground hip hop', 'rap italiano old school']",,
5hrg1qvsb6St7lEx0Yykla,Paulynho Paixão,27843.0,30,['forro'],,
28LgRKFEN8GXeORbdViP7t,Human Resource,3677.0,32,"['gabba', 'happy hardcore', 'hardcore techno']",,
361gbfuwAJSUMLtMORfOU3,Bill Hamel,163.0,12,[],,
44Qasge20PY72foj8hZJZz,Fazi,34.0,3,[],,
6As43uAfps6fNEzpBREB5L,Elson Vaqueiro,4467.0,21,"['forro', 'vaqueiro']",,
0KLlOrjHK4v72njlKIGiCY,Rajendra Acharya,119.0,20,[],,
0f5eoS8aoiriCQCxu63IOz,Bolombo,256.0,9,[],,
75oA7nyJ60AqDyOpB5Jbs9,Jakob Lindberg,6625.0,34,"['classical performance', 'lute']",,
4ijZSV8f120UCf9VUVv0zZ,DJ Gbeats,0.0,2,[],,
533LDONea3SFAkm1vzKSKe,Moana Maniapoto,51.0,15,[],,
7vMDKdgSZ2Scn4uzFdTDyZ,Emie,5767.0,61,[],,
5B7GVolIHZ24VRNrf5LL6i,Ozzi,381.0,25,['norwegian pop rap'],,
1nL1VdHq63XgqgipSzWgHr,Dave Ralph,173.0,12,[],,
1IRIol7Z2UlCtpj2MYuwU5,Ouzzy,454.0,41,[],,
3TOUW1MYPgYX13UXBm552d,Gracie Schram,1889.0,21,"['christian indie', 'indiecoustica']",,
0ypMouAPYgghSqlAwwOebe,Yecca,7024.0,39,['german hip hop'],,
5mzHhrVaow1CgOAEJdrfdx,The Relaxation Principle,1178.0,29,['sleep'],,
1xHOAt9wZzZkPqGEPxUSVV,Wolfgang Wee,14935.0,41,['norwegian house'],,
5SqP406LXEgxRGilgCBAdj,Mary Lee,83.0,5,[],,
5czhmVKVKn0bsJqnvx2Dgf,Begi Lotfi,153.0,21,[],,
4flZL4peKOS3ZGprTKzraA,Mindcage,225.0,27,[],,
4lDk68AYMR0F8wSNKGmYLt,Edward MacFarlane,299.0,29,[],,
46Z9OZ368JS3gQgZlGRnav,DJ Silence,0.0,0,[],,
2DgGLV1xqpGLUsVSi5B5ZY,Rani,2665.0,31,['classic indo pop'],,
0zNTRuF4PDWOt7IGHpGyNc,Lura,30383.0,32,"['afropop', 'kizomba antigas', 'morna', 'world']",,
56kxLtYdpTENyTWnkiejG0,Ali,18.0,13,[],,
2O0JXlpMv39NnRZXjFDFbU,Five YearsFromNow,4186.0,28,['indian edm'],,
78P2FWhUzOlaW4CMrtQci0,Rósa,0.0,2,[],,
2c9O21YLFy4tFI9zCVhbFg,Sunday Service Choir,119762.0,51,[],,
4MHq627pFLlhqrdQTamHtm,$ativa,1956.0,23,"['vietnamese hip hop', 'vietnamese melodic rap']",,
6ZAbvTguDXwgpcqbjZutq8,NINE,425.0,18,['slap house'],,
5mJRt8GprZX0p26VYw3Hg9,Johnny Giannousis,6.0,11,[],,
4FKDqxfLUW3y9IEg1WLe2D,Ali Al Fredawi,0.0,0,[],,
4T1sY4aibm24hxfz9JnI7c,DJ Taye,5005.0,19,['footwork'],,
6hKA4fRHqmcL8WYEmJfCaY,Brian Cross,8783.0,33,[],,
0hUWO6cOno4gTCC9USaIKv,Zulu IMG,474.0,25,['rap mineiro'],,
7g77hiv179GYIwhfCgETGy,Brie Larson,38437.0,48,['post-teen pop'],,
693lRFCUH8BNpURQO9RMpt,Bec Sandridge,7046.0,20,['australian alternative pop'],,
13X6ue3oij1PRXsu8d4AEE,Margz,23.0,3,[],,
6kk5quJm75j3nOMvXUfE26,Illitheas,4445.0,22,['progressive uplifting trance'],,
6M1HtgIYfE2rpDB8ZVhVWa,Aypi,1681.0,26,"['pinoy hip hop', 'tagalog rap']",,
018lelTYR8W7vsfna471o3,Neta Elkayam,2824.0,11,[],,
3X6ijezebcZr7J91nxoCGT,Wil-M,1.0,1,[],,
7cHZ8lDHE0psEAAfNibx5y,Niles Hollowell-Dhar,849.0,17,[],,
7HKRgXQIDSVJXPL4R6mt6H,DJ Divyam,50.0,2,[],,
2S2VA0Fc4K4xYH6TjkVlIY,Viet,4.0,2,[],,
1eErX35rutqCWFYFCMRcHw,Chapron Rouge,25.0,24,[],,
5O9Yu7CTGAYk57D6F1M3SV,Yung Lev,429.0,7,[],,
5YkuG9dezhs74fwVv9zNMT,Unge Balison,631.0,20,[],,
70zlZSb8FD9uvvmBAJQX0W,KARA,10.0,6,[],,
5YumCDj6lKjjgfUUz4Bm5K,DJ Ryder,1165.0,37,[],,
4iUPEWbvOhtes0ebjgQTuZ,Bundy Mack,22.0,3,[],,
72VGQx4M6jhYV9VP7u0Q00,Robert Galea,788.0,10,['rosary'],,
3YaTzrZaXXljeI8vpvzyBX,Ahn Dayoung,3003.0,21,['k-indie'],,
6gtaUm1LstbQjSiWD0GSuW,Anoush,20.0,16,[],,
4IEPhZEgJXHdF23yZQlskd,Sophy Mell,5051.0,21,"['ecuadorian pop', 'rap latina']",,
440rkhKZ1nPk9UszeXSMMA,EveBei,112.0,19,[],,
4Ur4usWxScDdOa4MnRyto4,Rain Sounds Collection,289.0,36,"['environmental', 'sleep']",,
0fgcliZH1oc0WI3Agbo4d4,Kiko,454.0,30,['drill espanol'],,
6Mv6EwxsapMyLyQza8Ndug,Khadija Atlas,1865.0,31,['tamazight'],,
2M8PpYXbI8Y8o2k9qNZdnQ,Costa,28.0,4,[],,
0L8LiE7VaOytbHy5uabyPa,Sjef R,42.0,16,[],,
0EhdbP181aSrSmVneRYPfc,Bethany Horak Hallett,19.0,7,[],,
1vEN3d3dJbmdHQpXD6AIkL,Marcelo D2,1149542.0,58,"['boom bap brasileiro', 'brazilian hip hop', 'brazilian rock', 'rap nacional antigo']",,
5OTdhrKMok8bjJtslvhPQs,Te Waru Mahutonga,18.0,17,[],,
4cQrmYD7B5Fsdy9tBXCV1B,Alexandra Lua,2.0,0,[],,
0lMi6QdhfmHcDrvgmMAyvt,Krushed & Sorted,462.0,2,['south african electronic'],,
4fdjSZsatd2bMKJieNlwP4,Rami Bn Grman,13.0,20,[],,
4FOkEStsc8IAbjGMDjn4O4,Neevz,7.0,1,[],,
2N6pugUgCXdEghvwbdnvXV,Deepxplosion,166.0,17,[],,
60zjK0C1pDPcYghuyv3WIP,Antikvariats,20.0,3,['latvian hip hop'],,
2lrAZrbjirOYA70G0WnDWA,ADZ,153.0,19,[],,
2lGTt7duGso5YvrMz4LI5m,Erkan Kılıç,608.0,28,[],,
3UCHuTOQk62ANIiqwnanWz,Carmen Pierri,1647.0,4,[],,
25E30TpAniEg5UMuuqaeuJ,Nopy,22.0,3,[],,
3AE8JX7BxqvAN4NKvwHNl1,Murda Killa,16364.0,30,['russian trap'],,
0c9t6nx9JB7VCRUUUZc4nd,Cortez,63.0,20,[],,
2Jo4Zz3YTkRH5hq65BFMqe,Nathan Kawanishi,8640.0,44,"['lo-fi jazzhop', 'study beats']",,
2t55f4RUOB6ejeHtHtxGFE,Madskies,4030.0,7,[],,
2R7Qt4vj8nbZzPDGv8sTqv,Rory Fresco,5953.0,33,[],,
0KETuRn1Qq622O6Q0WN1r9,Noize Generation,3717.0,36,['electro trash'],,
6qxONJ2FhaYa5yFyjzvJhp,Mad Cobra,21.0,5,[],,
3CjGRownG0rGtVBTSajWnr,Wolfgang Frisch-Catalano,1.0,0,[],,
3Tc2IpGwLDixQRNVd7jnan,Daphne,1692.0,18,['cameroonian pop'],,
70OQ7QromUdbw1P7kVI0su,Jomal Linao,28.0,28,[],,
6G2hRT1lJJ3Mc9OD989MIs,Dj Tavares,448.0,32,['funk paulista'],,
1lOYh3p1aeBWsMSZejuVEt,Ismail Hakki Demircioglu,3700.0,29,[],,
1jNgTr6PmUuRZnpJ6qfxzj,Era,3675.0,41,[],,
2Q9Z5LbKXiImqMdnZiLT3u,Giovane Feddini,2203.0,12,['italian underground hip hop'],,
3OG8SN3zv2kDeL5lMzXhB3,Musikkaptein Ivar Andresen,15.0,8,[],,
5YwLo0Rlf47jA30dPUiGqX,Djeem,16.0,1,[],,
5rdHnwaOT4IRtXurZpvrru,Jkevlar,4625.0,31,['zouk riddim'],,
50UoJr5xhrXHT20hxA0rTr,Funkeiro,9666.0,15,[],,
5OLheuCDOp3xB4rWKhIz0v,Eclectic,402.0,9,[],,
0fABkfxTOsrq1TON3htlTO,Münire Ayla Kıraç,24.0,2,[],,
1yPvnL2XGGehNiOGWzcAAG,Dan Sanchez,377471.0,51,"['corrido', 'corridos tumbados', 'nueva musica mexicana']",,
7zaZAcybYhnbxgvzgALVRq,Ravilla,85.0,0,[],,
3Xkz5FABMqSreSFbtzRHU6,VAN.C,273.0,28,[],,
5hCv8oMMxHb3FoHMGLN8Vx,Leandro Da Silva,24689.0,46,['electro house'],,
3kPFxFsmo1Fi7xtxEgiE9l,Viara Atova,3.0,0,[],,
22ZMBKCKYvSLoplZDA3Pl0,Minus Manus,630.0,35,[],,
6ImqwTyMcJCl6ftp7efaYC,Vinjaz,44.0,0,[],,
6K4SIRc5hsW64v0VsIGJOL,T Global,2033.0,36,[],,
2XkgGO5640vUiiQupptu4j,Bsc Kakanda,0.0,1,[],,
43mINwNeqvKw1ehYmXbZPP,Sim C,1.0,6,[],,
2J2oCVrwmNsHLQ24NQvrP4,Bohnny Reine,0.0,0,[],,
36zEPQUuk5tGABHJfIEtwU,Alexianoficial,2835.0,4,['mambo chileno'],,
1bv6ohD5JNg8NcbTA2dzmC,Joe Boom,1.0,0,[],,
16LvTqpD4wlfFb4EBcW0x3,[dunkelbunt],24043.0,38,"['balkan beats', 'balkan brass', 'electro swing', 'nu jazz']",,
6DsMACWhJ5AgWLkZA2f5BV,JHXW,44.0,35,[],,
7uuaFrkQb0ZGbCMRsBc5Kz,Neil Black,899.0,28,['classical oboe'],,
3EE09uHzYtbqBx4dTofVBo,Raghavendra BS,1007.0,17,[],,
6vHvjWtoLNOsxgYurZSwbq,Farenthide & Hubertuse,8.0,0,[],,
2VR5Z8YHYuz0zgPhlsZnq2,Robbin,85.0,2,[],,
6D2xEf8Nsv0mGda7Q4RnCQ,Lonely Disco,96.0,3,[],,
4bGZQ8eLafkkuzJCz3r3i3,Envee,1027.0,30,[],,
79bqtQcUY3vwh7uSO9yM9C,Ultrasoft,2.0,6,[],,
3IgrKWcF9vH2xj8Rpd6AaN,Alex Wayne,4.0,2,[],,
2X0SaQ9kgaJLi6kFIVkF2X,TK,589.0,0,['rap marseille'],,
3f9OwgLz4OSqOaYIaOKrBJ,A,34.0,19,[],,
3YuxUDaF5hzkl8EKmtkH4p,RGB,80.0,11,['lao pop'],,
0xFT42wrmrDsJFEXU91icK,Ziliia Shumilina,39.0,15,[],,
3VsIEWPxJIM4xylHf46Y40,Japha,32.0,19,[],,
6DCWR81ERlJ5F0t8Fg0Saz,Lil Mazda,48.0,6,[],,
2t0fUFzndt6BfLCk0PFuy0,Teddy Mink,2.0,0,[],,
2ZFcwtK2SCwMKD0CN4JrB9,Neno Beleño,20.0,10,[],,
3RtN766at2U2FpoAM7ZREj,Mcoy Fundales of Kenyo,54.0,3,[],,
15ClyGUe5g2vllncIC4tp6,Pradeep Kumar,214127.0,64,['tamil pop'],,
7sI16Oz5gaF0Me0BEZcMpn,Doppel RR,63.0,3,[],,
4R9cmp2w5Eg13jDByNb5fK,June Squibb,15.0,16,[],,
1TzYwNg1QZpYXRr20PaRyT,Mally Gulbetekin,314.0,27,[],,
1mmaRTIsB7Fp2PMMNeKUNc,Oliver Wass,19.0,8,[],,
5MzC6rAlAVPnP96LgVWHg9,Пашок,6.0,3,[],,
7LJZbtzSFtdx8nLPS0hBM9,MC Fedora,62.0,10,[],,
5Y9YGMxRoQYfJFj4kJ9TVv,Goldie Sohel,2714.0,44,[],,
4n5ffhJQnreA8J21hPoHfX,RefundBand,67.0,25,[],,
3VKQYnCpM6ofG8QUmlnW6d,Zalia,8041.0,46,"['polish alternative', 'polish pop']",,
76qdgJS6dUlYvafJaZMDLA,Diehl The Versatil,54.0,2,['electro bailando'],,
4af9dUIG89GAuEsy6Se3F1,Malini Awasthi,4780.0,30,['indian folk'],,
2Tec3PkrLgRUqh7Lv81xrB,John Gamble,9.0,4,[],,
1U9cNTzHavljEMt9z8PXGg,Shemce,395.0,25,[],,
2CvUm9tAuVrTsxWxifyk3w,Zoe Soul,13.0,3,[],,
7lrKbuaBe5PldGWvTlfLDk,Wren,1.0,11,[],,
5spFDEIIv5V1yEHxIBStKH,Zamilska,26568.0,37,"['dark clubbing', 'polish electronica', 'polish experimental electronic']",,
2rZAPihMoLZVjEfJsix9RO,Aikamiehet,499.0,14,['classic iskelma'],,
5m7qyAHMkPcXFtLulShyUG,Sara,112.0,17,[],,
4qWbXUP5KLmiEdiS5jS9pD,Dj Kraz,1.0,2,[],,
24pxvLTDsfnox2HHlKf2mX,Adeaze,48457.0,43,['pacific islands pop'],,
7vPzb8JASOQDCbb9gJAwUV,Diego Dubarry,39.0,5,[],,
37vmuL2WrCqCOCk0VUVZsH,Katohos,1843.0,30,['greek underground rap'],,
60k9ZPN87OMsrz3h5lUGuL,mha,6644.0,20,[],,
1fzVStjCOybRq0EJZDWBuB,Nino Anthony,97.0,2,[],,
3u8uY3m8nCH1UHMXULuByc,Penny,1595.0,19,[],,
2Fo5cOyuHi3AEqFLaB0O7X,Joice y Yamil,0.0,4,[],,
3WVgChZY3rEyeHd3aljzNl,John P. Kee,222028.0,45,['gospel'],,
3ZSEMY6GPR9Ugfs9VWdwxr,Young Chris,16.0,8,[],,
08J3Z1fG0FL98AkVqiRBMn,Ivan Robles,676.0,4,[],,
67hRZRbHByMJCRqSdkyZhi,Mk Productions,22.0,9,[],,
73FV6LljnhuyyorjcbL76a,Bryan Reyes,240.0,1,['circuit'],,
7Buj3BepqTe1ACFEa8x93l,Deniss,1376.0,28,['latvian hip hop'],,
13lsQbnSpalOoAq3AbDwec,Mertkan Erkan,1995.0,41,[],,
1uXHYeD8JQjkaIGvEARs4D,Iya Terra,68613.0,53,['reggae rock'],,
4fnsli92sQ3Ux2DRNgsVgz,humbleboy,15.0,5,[],,
67VgVqfJmwzsHBhGX7cMok,Sürpriz,61.0,14,[],,
2hQd592gVLoNjaGRqArTC7,Ron Paul,212.0,1,[],,
7oUnmSt7cErwrLPWif38jx,Cristian Zuarez,12.0,2,[],,
2L0nCuTUHFPHC3Y8uqbUKw,Lucah,170542.0,48,"['latin arena pop', 'mexican pop', 'sonora indie']",,
0g2B4EdUt1MBNtNRe26LLe,Ussy,817.0,6,[],,
4e7DLHD3L0VvT1ubv5oq0w,YSN Fab,30981.0,45,"['canadian hip hop', 'winnipeg hip hop']",,
6KKMJum6gQwXchRfFKUTZX,Choir of Chanters The Maestros of the Psaltic Art,22.0,10,[],,
70GGeOnjPduiriq25UJM4F,german hornsound,853.0,17,['classical horn'],,
0OrSgiKaWr8vDpvkABGoF4,Tino Oac,47.0,9,[],,
6NDQmzkEUIZtBFs9YPy3wz,Álvaro De Luna,25.0,28,[],,
6SNOeO9HsQTRFMtqYtgHZb,Medina,50.0,6,[],,
3ejMdb0bcj8AvPW3FubJXy,Hiro Tahara,1.0,5,[],,
5l6LxXuOk2eHWfG3UqQOWE,Moncadita,310.0,22,[],,
5Q0sv5SeMZln6szEW49dHL,vowl.,21247.0,46,"['drift phonk', 'traprun', 'vapor twitch', 'wave']",,
4Hob66iRFDEMlFDBwEZaBr,Blackjack,2794.0,31,['dansband'],,
7o8wRy9Tyu8fc9kyRFEPkH,Uncle Vato,3069.0,8,['rap maroc'],,
1sywrxixAwF9zee5jLGLs9,Moogy,13.0,1,[],,
7deTjGUePbKQhQPG7oBCdF,DJ RENAN DA CITY,8.0,3,[],,
2bNPxUUvDu9pLlJt9BriZk,Perry Hildebrand,5.0,1,[],,
6gzDmYSC5pwOjBjZ2of7Lt,John Dish,1074.0,17,[],,
4YwSvJ5jMMupiU164R6fCy,Rimen4Real,15.0,0,[],,
4D4EzEEVRRdur8d21izSUA,MAFAQ,17.0,32,[],,
7buqdzEahcJxY8CeCOaK2I,Hannah Eggen,196.0,4,[],,
1DpBZBJn8usnwtyZrNLirO,Martin Bjerre,17.0,0,[],,
05sSF7ZE5oQ0Agq6laFyaT,Playz,54.0,2,[],,
07W0YfsvHM7Mw7Bq48Mb0A,Murphy Lee,173433.0,55,"['dirty south rap', 'pop rap', 'southern hip hop', 'st louis rap']",,
5CUQNBLpmFjq0C4OO2RIwm,Colorz A.M,0.0,1,[],,
0dNUr41jj4PMVD4YSHU0Nn,Fary & Alex,183.0,24,[],,
5IsIF7MqaBuZM73RTq2ozP,Giorgio Sopidi,4.0,1,[],,
4LOxW5D6hIgOAAOh1jedrx,Arturo Jaimes Y Los Cantantes,13715.0,37,['cumbia sonidera'],,
2Vh8aP2vH9nBqIa6qWLvKI,Anna David,18135.0,31,['danish pop'],,
2HP7V9MKJxNXmSO2aRuOFb,Thabs Le Madonga,4.0,0,[],,
0xNUkXo41mwKssnwLseCqT,Serban Cazan,0.0,0,[],,
4v2wDPuMcFxIZCLwwtb8AU,Tumi Master,3.0,0,[],,
0LFv13znctJucGFn6UrZF9,RBX,7.0,9,[],,
0bKtsZIFkV1M2sl1j0OeGq,N3bula,926.0,17,['euphoric hardstyle'],,
6LsSHppZVgx7eks7hAkTPN,Lily Mckenzie,981.0,38,[],,
3ryz11Vk3GcmXxGUdwLdqB,Thallie,9.0,4,[],,
66F3AtolzpP4jS4JujAu4V,Big Soof,38.0,11,[],,
40dySEvbxd5cmOM5Q0zyDY,Stella Theofilou,13.0,20,[],,
0x3JBC5EhrJoT3aE32DM8n,Wazar,25.0,2,[],,
2f6Q3M1zAGlWskmTnKMLew,The Glen Somers Orchestra,2.0,6,[],,
2dqtBtTSq5NdsycqQlKvVN,Oliver Lieb,4099.0,18,['frankfurt electronic'],,
4UBbDzx1Rdp0qtxD2CccBD,June Banerjee,2808.0,30,"['bangla pop', 'modern bollywood']",,
7wLTGj4buLaUo06pgW6CUV,Ricky Hall,8.0,2,[],,
25htISTA2qcgslohjTAF2b,Sunny Lukas,1578.0,28,['chinese melodic rap'],,
5NinHJYTOPM5SErKssoJXo,4Teen,1743.0,29,[],,
41FtDtlZYeP9U7vRYmXtCP,LVNA,118.0,2,[],,
7cL5uodbOiyotC8tOabLbo,J*DaVeY,13203.0,22,['neo soul'],,
5efGJy21jhYTYdA8krAdAH,Red Killa,50.0,0,[],,
5d7pArvVBC0RV4f4vmtsDx,New Machines,38.0,1,[],,
4Mtk2QhBzNgYYqDVyISUoc,凯元KY,23.0,8,[],,
0LnuXKU8UhRTv9lOmMUbYO,Eroll Dogani,19.0,20,[],,
4yavtFwoJqzLN6uZvbU1Ai,DJ Phantasy,12419.0,43,"['bass house', 'jump up', 'jungle']",,
2uMnrfITvwKa1sa6an2QI7,Puneet-Vivek,2.0,0,[],,
5WWZhsTZ7oXZZ2APEUJ7aC,葉菊蘭,3.0,0,[],,
7hPPjATqnrrougPWT3VvJn,Rick Rock,1531.0,18,['west coast trap'],,
4ZeBfTttCpNByPozB7WJ06,Needles,24.0,4,[],,
6iQWhePgexnA5xv5wIhqZd,Carter Daniels,0.0,0,[],,
6ZspT3xZPjYVscQkAIMF0i,Mark Plati,71.0,16,[],,
5bDMU9E6ccEjQDocGlKWba,D$T,24.0,32,[],,
6gtdrjgnshRYGeaXsyNOyS,Marley Bleu,26.0,0,[],,
0AwNvzqlSb7x8p5FRWHukS,DJ CJ,17.0,18,[],,
4dG60IPUmKLJVYImTxCBkD,Maria Teresa Garatti,149.0,26,[],,
2yF59PrRiNS1q2YvLFtp5p,Quynh Vi,5075.0,25,['vietnamese pop'],,
4ln7TuNSW86X0R01rMZQKD,Ycee & 3Shades,2.0,2,[],,
0AhdWP01wLAKxDfhsKMEKf,Adam Pearce,3659.0,33,"['canadian electronic', 'pop edm']",,
011NgkJByFbRXZbXHGG5sw,Tony Kakko,923.0,25,['finnish power metal'],,
0qj7wYYWh7eGBrOFuyIGQJ,Soes,126.0,13,[],,
3SuRaQMMnyR0Yw3aB5eLkW,TONY ALVES,20.0,0,[],,
4sxiiHaZ5H8RO0tRDoG8wn,Gökhan Ay,46.0,16,[],,
311Xf4oyUUgMiVyMvrjIsO,Music For Absolute Sleep,5097.0,28,['sleep'],,
2H1lnjtlywElSOSReugu66,Yomo,1.0,0,[],,
32Wog9DXLer7CKuzO2q3bS,YuriHaWaiano,2.0,0,[],,
7eQZTqEMozBcuSubfu52i4,The Knife,452077.0,50,"['alternative dance', 'art pop', 'dream pop', 'electroclash', 'electronica', 'electropop', 'gothenburg indie', 'neo-synthpop', 'new rave', 'swedish electropop', 'swedish synthpop']",,
7EfNZh6chqDX9joO6vo68C,Michael Mandal,1004.0,19,['deep groove house'],,
6tUOWZQac2sOT5Yb77pOxc,Balázs Pándi,702.0,14,[],,
3BowLRUdyRXhPnuteByOFt,Mindshake,232.0,11,[],,
0L1eKUNC9p5pxnDiehqoPM,abdr.,16027.0,35,"['kazakh hip hop', 'kazakh pop']",,
7D3kb6VEDvPTAoDc5u5Zbf,Erik T. Tawaststjerna and The Sibelius Academy Quartet,1.0,0,[],,
3HCrq8oT9M5oOWbFIWoa6L,Kan Sano Momentum,4.0,1,[],,
3uYJbgKGNlKqjcOhaLx5MV,Bradlee,86.0,1,[],,
4crFdbs14Pb85FeSoMqCk3,許冠文,38.0,0,[],,
4DnRQspXhzqgCMkJJmOS4T,RealYungPhil,9937.0,45,"['pluggnb', 'vapor trap']",,
4OAI9M0lWaI649gk20Aasv,TMLH,87.0,33,[],,
34ep1XMDpokHq5mL4efcwz,2WYLD,62.0,33,[],,
01PvcAK6gaCKljM22XKxTS,David Bernal,34085.0,49,"['corrido', 'corridos tumbados']",,
6cophHSVkV8ELhnVR7VsZ2,Viktor Newman,263.0,8,['hard minimal techno'],,
6K5TKn193VPev4iwlrZChw,Antonio Eudi,247.0,10,[],,
7iMvwE8qANp3aIfAGKEAwS,Cam’ron,615720.0,60,"['battle rap', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'harlem hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",,
36GaB3omc8c5nXzZnx6gBW,Kadu MC,17.0,2,[],,
2XQpug45cVZnFbLlpe58HQ,Matheus Marcolino,10083.0,35,['sertanejo pop'],,
3lj1rAPSKlHT8cNicozMhx,Dejota 2021,99.0,2,[],,
0QRl7hdGDAVOLLKlHL3DTI,Ruby,3.0,8,[],,
1s0cjdL0tPpeKpYRBPZqzp,Bruce Watson,229.0,10,[],,
2UreksKQR89SfVgu6pAKVf,Bricefa,5.0,1,[],,
22QIbGvc7qvlhQxtAH2cdY,Mano Cheff,0.0,1,[],,
4eJEO8gAVEpG6Jt7207PhY,Xaphoon Jones,1009.0,13,[],,
0pm4ijsngxgyYEZl0UeXug,El Fother,100771.0,50,"['dembow', 'dominican pop', 'rap dominicano']",,
4aszODcslSxol6hjDVORgB,KååDobbel,460.0,6,[],,
6J8GiTR6EKnHeTRwgNh46q,Jorge Alfano,925.0,37,[],,
4icNl0ZgMFsvyMb7D0wlAF,Ski Beatz,7962.0,21,['north carolina hip hop'],,
3NdHa6eXXV61907sF7Si98,李泽垚,12.0,1,[],,
4XmoiAZxUsd0dWlQNFLzrJ,SK,29.0,3,[],,
6TpCMsrxpWOCkQDMq5CMTU,Super Kenny,31.0,4,[],,
3QWwuwKWvLO6TKJhg8BZqy,J.G.,0.0,0,[],,
6oIoaURalGEtkYTswOLoft,Crusy,2527.0,40,[],,
2XeikoO3CKZxeAtVYU3w4N,Lloyd Shaffer and His Orchestra,0.0,7,[],,
4AtmMKXX6DtZGKMVHaECZ6,Scott Shields,1069.0,18,[],,
6fvwPdTHctaY65nhFeodrs,Phương Thanh,12078.0,27,['v-pop'],,
2fg9wZ9Tj57vYZg3MDrpu1,Sztywny,0.0,2,[],,
52gGyNulbDsDNrstL0h70a,Umle,305.0,8,[],,
3kcQ94iDBwumLfddrCrse8,Daddy's Groove,23449.0,35,['electro house'],,
41F8cUV8LJGVDPNnj0ito3,Najee,146754.0,44,"['smooth jazz', 'smooth saxophone']",,
4JGsdi52XiK0AOTtvT0Rdm,Alex Gi,1.0,0,[],,
6rJUmLA6tYddLv09w8ec6t,DeeTheGeneral,10.0,11,[],,
2Q9b1jENJLIp5qlPclJpbV,Plutão Já Foi Planeta,101247.0,28,"['brazilian rock', 'nova mpb', 'rock potiguar']",,
7m3fe3erw9iO9gs4AeLSG8,Night Terrors of 1927,14581.0,25,"['indie poptimism', 'la indie']",,
3dvQNG65MMzLa0Cosf6Ztq,Slam,287.0,13,[],,
0eqHG5Y38Izj9qMytbq0qr,Big Ven,62.0,2,[],,
7nyI9tF9tEzN4g0WYbylz0,Lucas Edi,150.0,1,[],,
1eDuTqTl4NpYqLU1uc3CTL,Rim J,246.0,9,[],,
6osZmUInWNEeACBhKkXJrj,Fraisou,6662.0,20,[],,
2dY3koBKXO7P8fpbYBpSiF,Tanir,13255.0,43,"['kazakh hip hop', 'kazakh indie', 'kazakh pop']",,
2FE0a7TnyZHfLjcWqTdnBK,The Adoni,310.0,3,[],,
59XQUEHhy5830QsAsmhe2M,Silent Child,31432.0,55,[],,
1vmLIa1VRY38hZoar8AyYS,Chester Watson,64581.0,44,['underground hip hop'],,
7rLkRXkIjDQ1TkesqBWT20,MC Vtr,219.0,12,[],,
5u7FT9uNPor3c6f8XHy740,Emilia Antoniades,3.0,0,[],,
7okCDp7dlEMlWvVo1GzBvY,Quinn,145.0,10,[],,
03qYMzznx9DLF4Sp3d5pHs,Overdose,664.0,21,[],,
75BN2bMrpeLl89blBiaFuv,Evian Christ,10377.0,20,[],,
5qgoafqc3JsOxkpnan1Fsx,Laura Taylor,3.0,16,[],,
7GKDb02uOcMnDS5fUixNEc,New$oulz,5.0,32,[],,
1Bk6QgSZtQdBCVvBdltTeM,Hardforze,357.0,29,[],,
16wVNvsGNR9n7nFKUu8fP7,אושר ביטון,22055.0,28,['israeli mediterranean'],,
4TVaPAb6OARLFBGS7UTcLg,Edu Lecca,218.0,18,[],,
5n2GeV9TQxpmzx8MTwgtjJ,Norayr Demirci Orkestrası,6.0,3,[],,
56k0ah8eemhFE9218pOKoI,King Simba,2.0,0,[],,
4Cedjq5BQL3MhapRvDpFED,Neko Case,198238.0,49,"['alternative country', 'anti-folk', 'art pop', 'canadian indie', 'canadian singer-songwriter', 'chamber pop', 'folk', 'indie pop', 'indie rock', 'lilith', 'new americana', 'outlaw country', 'pop rock', 'roots rock', 'singer-songwriter', 'stomp and holler']",,
36HOlQ93VrxTjefWBuTg8m,Franz Alice Stern,602.0,10,[],,
66aFZ6W5gy5a7qL3pyGUgY,Generali,25.0,11,[],,
2HCYUIUtqjy2kLIvaerWhi,Zabo,16.0,12,[],,
0WgwOS7j1CB5tIRa4QM50K,Seyi Shay,62303.0,38,"['afro dancehall', 'afropop', 'nigerian pop']",,
76akNUzRDxgtPeYs51liDv,Jeff Chandler,75.0,0,[],,
2iSYo8LIBQIEFXJBh1QUi4,Xino,1.0,1,[],,
3eu9Ik2LKO3pIWb5S0RNyu,Marc Paul Simon,33.0,21,[],,
51uii8abTIRVtB9bMuJDPe,Rachelle Garniez,721.0,7,[],,
