,id,name,followers,popularity,genres,chart_hits,top_chart
28947,5i09Vd9N18qRJl2RcXODOp,Cathrine Lassen,1333.0,43,[],,
28948,0H6rOPQmpyyJa3Nn3rGDnN,Habits,320.0,24,[],,
28949,0HFT5Wcz9bX8HhzFpveJBp,Hexaler,581.0,21,[],,
28950,2z0IJ75fUUoHoO0MmqYAXC,Rose,346.0,27,[],,
28951,1P5T5EzCNQXavHmVZ7Kdj5,Gaspar Laci,19204.0,30,"['classic hungarian pop', 'hungarian pop']",,
28952,0qpJVAq2mSk3Zen1xaoVi3,David Cava,636.0,24,[],,
28953,1fcNR8ivvoDIWXryn7JPMz,Kingsavage,175.0,22,[],,
28954,2MRzffryTGR8dsCLSl5owg,Ras Kwame,293.0,30,[],,
28955,3ifba57wC6eNwy06IpzCJS,Adheef Mohammad,5672.0,25,['mollywood'],,
28956,1uRaEf1FomwEBLyEUa2yEK,Jukka-Pekka Saraste,828.0,23,['orchestral performance'],,
28957,3skUHmTNpFUxTZaVxgvhF7,Raimundo Amador,47945.0,41,"['cantautor', 'flamenco', 'flamenco fusion', 'nuevo flamenco', 'rock andaluz', 'rumba']",,
28958,7Ecng98JLorpsVdazNr0Ry,Darkzy,38247.0,47,['bass house'],,
28959,0PAAsgLKmFX9PFn3HMb7pW,SYLVE,657.0,32,[],,
28960,101frT6stCWqTdNU8y5UlL,Cherie Gil,55.0,30,[],,
28961,0EIJLgdMEPVJlnkmjWcx5q,Matthew Young,6287.0,32,['nz pop'],,
28962,2gv2g5svhtzsUQhtNZW7Xr,Northside,14356.0,26,"['britpop', 'madchester']",,
28963,4ZPLdCBeYJBAjsLTWRcZEs,Emkal,17368.0,55,"['francoton', 'pop urbaine', 'rap marseille']",['fr (1)'],fr
28964,101eNe2qinDKucqJyvih0y,Soleil Noir,732.0,30,[],,
28965,2AQwMDyDvgpZcHLITOpgpm,Adithya RK,5491.0,55,[],,
28966,0lOHVZ3a5WJMsCYkHWzITS,Kyndall,288.0,32,[],,
28967,3jP9vMttV2eyctsfcuYNQc,Jarkko Ahola,8277.0,27,[],['fi (4)'],fi
28968,3uUYaYT9wbZFNL0iMv5LIP,Azira,1418.0,34,[],,
28969,7D22FhEGzT4jxbjWryB63l,Niels Geusebroek,12907.0,46,['dutch pop'],['nl (1)'],nl
28970,09fkf1eyPFsr82M3WzXdJM,mahina,6167.0,32,[],,
28971,2LwqwmIDSWwNV1lDjqKqCN,Samito,1368.0,23,[],,
28972,7HqrSDuI9lHuH1CDismTFg,AZ,310397.0,55,"['alternative hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",,
28973,2kOtkoCtnrWiu6ZBVYzm5P,Mnawi,57.0,21,[],,
28974,31ID15xoalmnSgwPhHJZrR,Notis Sfakianakis,123841.0,47,"['greek pop', 'laiko']",['gr (16)'],gr
28975,16330UNmPRfGUXZC6flXqI,Darren Tate,3968.0,45,"['trance', 'uplifting trance']",,
28976,37GwPp8jpX0TvlKwvy4RIS,Korleone,548.0,24,[],,
28977,2Y1LgWOVPz5m1qCuzkWEQu,Stylust,12232.0,33,['experimental bass'],,
28978,1vZf3dTQyIwGQYRAe09GDm,Juney Knotzz,238.0,21,[],,
28979,0fUBKEXCJYmCr9vrI66NEJ,Blasko,2594.0,36,['australian r&b'],,
28980,0na3epFXcuFapstetiYS6Q,Marselle,2102.0,24,['russian underground rap'],,
28981,1CztIa6fCQ0WmVPidXuwSs,iLe,104542.0,49,['puerto rican pop'],,
28982,0oxqy1B5Cfc2Ir24IQt3vs,Kelvin Wood,3918.0,44,[],,
28983,187TniBCUYUBlVTjmtsVi9,Music Mg,8581.0,51,['punjabi pop'],,
28984,0WK9Tb5kguLaYynIb3vrNc,Rebel,136.0,20,[],,
28985,7FqkRutc4zWMrnEAUv3Xwd,Hardy Caprio,354453.0,58,"['afroswing', 'grime', 'uk hip hop']","['gb (7)', 'ie (2)']",gb
28986,7cB6KjTm98hhNE9eeyhcnF,Kamiyada+,90445.0,51,"['dark trap', 'scream rap', 'underground hip hop', 'viral rap']",,
28987,2OM9oetbQS0YMR6wPRsav0,Slick One,431.0,28,[],,
28988,4q7ngAwdssZX9kg3CSuVNo,Rafik,1080.0,31,[],,
28989,6NjPS5yGVTioKlN7NsA6Is,Glenn Astro,9622.0,33,['jazz house'],,
28990,0GlI7lfBHUqXtT4U9Pbrh6,BLAGOIBLAGO,473.0,22,[],,
28991,0Mw807WhdUetNZImyG6vQx,De Alpenzusjes,13748.0,38,"['carnaval', 'carnaval limburg', 'levenslied']",,
28992,23HLcWjRazSe8ovW1liowP,Pedaz,13797.0,30,"['deep german hip hop', 'german drill', 'german underground rap']",,
28993,2oJQFkb7sJm7uNNH7HITYs,Tenelle,27683.0,38,"['jawaiian', 'pacific islands pop']",,
28994,27imZYEc3S13wBQR7OYwVY,Phil N Good,1725.0,23,[],,
28995,6kvvDgFMvd02LlVlGX55GN,Dala,3762.0,45,[],['fr (2)'],fr
28996,2mLmrnUZGYIDGP4MUK6e10,Fornicras,12496.0,36,[],,
28997,2nsCjA4fEasmnlOK0wXU7T,NIVIRO,68280.0,51,['gaming edm'],,
28998,1NeZHqHtsszphFRk2sjqGo,Andre Da Tippa,148.0,25,[],,
28999,0tWekk3V4gKK1RfGTlINGp,JVZEL,260.0,27,[],,
29000,1tuNwD6jDgtcTWWkoh7CHy,Lower Spectrum,6575.0,23,['fremantle indie'],,
29001,29jm0F0yghK2enDE2G4IFz,Saint Vinci,570.0,20,[],,
29002,1g7k0SBYc922yRdRPmFg47,Alberto Sandino,259.0,33,[],,
29003,0wjmKODfAPpZUNgUfL9VIi,Paco Fernandez,2309.0,22,['chill lounge'],,
29004,47i4lPow1dIRwOb85AB6lj,Gizmo Varillas,17563.0,49,['tropical alternativo'],,
29005,2VKxZo1R0OJJRn8UCy38LY,Der Asiate,13213.0,34,['deep german hip hop'],,
29006,6uFTGm4t8Z6tXyCm22sLQM,Fyahbwoy,107615.0,52,[],,
29007,2IfLIO3nsSn1CqNUeJ8sWE,Allie Moss,5271.0,25,[],,
29008,0Utvb3mZn8pjs9AI2dM8DG,Ashwin Hemanth,29.0,23,[],,
29009,5Ls2Khg9a1Tm6wbEAEjDKz,Chesqua,166.0,28,[],,
29010,1iSoM8O980yKFhpnEKwARJ,Golding,5222.0,32,[],,
29011,3TWZ7B8tcdYsVNyHcgOEKk,Geeflow,16239.0,32,[],,
29012,5d5jafxHTP33OEUupZCxJq,Simona Molinari,30279.0,34,"['italian adult pop', 'italian lounge', 'swing italiano']",,
29013,0xJuAKhVgEfuiEXjyLEuC6,Dennis Bovell,11936.0,38,"['dub', 'library music', 'reggae', 'roots reggae', 'uk dub', 'uk reggae']",,
29014,1bZhxzq9mhYkPf0wdxGko9,Danyka Nadeau,2159.0,47,['melodic dubstep'],,
29015,3W9AQyaIGdR8htZXVGwl1X,Fresh,114437.0,65,"['french hip hop', 'pop urbaine']","['be (3)', 'fr (3)', 'lu (3)', 'ma (3)', 'ch (3)']",be
29016,5PTM3njSX1y9zUA9AE50rY,O'Neill,865.0,41,[],,
29017,1YwJwJspXvXQC1Rrr3COxV,Kai Ko,2169.0,22,[],,
29018,6wljvhU443QTMWgw4rReMt,Mphow69,2372.0,28,[],,
29019,1HBTjjhnhRytcJDybZ8NyL,RbowChickenn,2345.0,44,[],,
29020,0b5O6qb6F6xblnTR07SqOk,De Eneste To,14528.0,29,"['danish pop', 'danish rock']",['dk (1)'],dk
29021,3X2M3VS0P1ahTp2305HK1N,Patron,8098.0,28,['german underground rap'],"['at (1)', 'de (1)', 'ch (1)', 'tr (1)']",at
29022,3hVgH6JZtwcKV6wSxiRNDj,Armani DePaul,7261.0,40,"['cali rap', 'west coast trap']",,
29023,1247AZNYLxb33DmPibFLZZ,Shizzi,1454.0,28,['nigerian pop'],,
29024,4x1nvY2FN8jxqAFA0DA02H,John Lennon,5034454.0,68,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock']","['us (2)', 'gb (2)', 'ar (1)', 'au (2)', 'at (2)', 'be (3)', 'bg (2)', 'ca (2)', 'cy (2)', 'cz (2)', 'dk (3)', 'ee (2)', 'fi (2)', 'fr (3)', 'de (2)', 'gr (3)', 'hk (2)', 'hu (2)', 'is (2)', 'ie (2)', 'it (3)', 'jp (2)', 'lv (2)', 'lt (2)', 'lu (2)', 'my (1)', 'mt (1)', 'mx (1)', 'nl (3)', 'nz (2)', 'no (2)', 'pe (1)', 'ph (1)', 'pl (2)', 'pt (2)', 'ro (2)', 'sg (2)', 'sk (3)', 'za (2)', 'es (4)', 'se (3)', 'ch (2)', 'tw (2)', 'ae (2)', 'uy (1)', 'vn (1)']",es
29025,1faxe25Wp3Nk43xVVxsdSB,Billy Davis,9473.0,35,['australian r&b'],,
29026,311Xf4oyUUgMiVyMvrjIsO,Music For Absolute Sleep,5097.0,28,['sleep'],,
29027,66IsZY4QSzhD3uf4kXYx0S,Stella Santana,2865.0,27,[],,
29028,3ZDlV4860jpcqhmIincWHF,anto,1901.0,23,[],,
29029,1XXBwJeXvPE1PdXWjJLuXf,Agung Mango,2440.0,29,"['australian trap', 'australian underground hip hop']",,
29030,1zkHConahaP6T8EBpg8BeE,Ethan Gruska,24498.0,46,['la pop'],,
29031,3mJPM3drRUdlDVXcc3tA0M,Slay,963.0,34,[],,
29032,65epDBv5elxypoA07rXg29,LMF,34504.0,35,"['c-pop', 'cantopop', 'hong kong hip hop']",['hk (1)'],hk
29033,2RIWb22QZmud0Ik6Ad7dS1,Kuban,149310.0,44,"['polish alternative rap', 'polish hip hop']",['pl (2)'],pl
29034,3fdQBTHmUNCSo5f76h71PB,DJ Martin V,8745.0,47,[],,
29035,1XtlUVNyCpWEFAkqMANv6w,Paul Oakenfold and Steve Osborne,31.0,20,[],,
29036,6WPmTGeeoymoVlXVtsCwz7,Kavita Krishnamurthy,2025935.0,65,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",,
29037,3PI9Zv8cDF0Fh0UlqohJir,Angelino,529.0,26,[],['se (1)'],se
29038,5hso1dNofaJLy96BpWYIUu,Javelin,16169.0,28,['chillwave'],,
29039,4ug3P1K8BaCdJXROrqHqhu,Winnetka Bowling League,47084.0,50,"['indie pop', 'indie poptimism', 'indie rock', 'la pop', 'modern alternative rock', 'modern rock']",,
29040,2Hn43YrvbB2ZG6sgOqV0l8,Gozzina,939.0,34,[],,
29041,1cS5EoXVqz7aON00AkVBBA,DAVID AUGUST,187194.0,46,"['deep euro house', 'electronica', 'hamburg electronic', 'microhouse', 'minimal techno', 'organic electronic', 'organic house', 'tech house']",,
29042,1NOjRg9eVRh2kQ5HFoME1X,Shane T,3071.0,29,['athens indie'],,
29043,0kc028ziFEGEMNR6XCKeFJ,AMCHI,15023.0,43,"['russian dance', 'russian dance pop', 'russian pop']",,
29044,4h5uH2PyDzfpfZresu96cw,Mani Hoffman,1746.0,47,[],,
29045,5UN0rzL594mWY2RbOtZqIN,Ptazeta,115650.0,65,"['rap canario', 'urbano espanol']","['ar (1)', 'bo (1)', 'ec (1)', 'pe (1)', 'es (2)', 'uy (1)', 'ad (1)']",es
29046,6Ebt7JHILWJCE7aR7JLFB2,Krafty Kuts,39148.0,37,"['big beat', 'breakbeat']",,
29047,2krUNMgFZYm5s4Nn0g91W9,HAON,123715.0,50,['k-rap'],,
29048,08k2TtlE1pYESgljfijLaI,Dubbel Dutch,1882.0,39,"['bassline', 'future garage', 'vogue']",,
29049,20zGEPo7cb9oYkujsordIx,DJ Kim,15987.0,28,[],,
29050,6W9RUw7xnNRYtgh8dimg7L,Ronald Isley,143925.0,52,"['quiet storm', 'urban contemporary']",,
29051,1N3288tnOcOQQgfhpBqFsX,Holly Cole,23797.0,29,"['contemporary vocal jazz', 'vocal jazz']","['ee (1)', 'gr (1)', 'hu (1)', 'lv (1)', 'lt (1)', 'pl (1)']",ee
29052,0Ts7cCLH53aCD2WE3PHdMn,Child Of The Parish,4998.0,32,[],,
29053,06CXCogBen86umuvgqPkRA,Dosdela,324.0,28,[],,
29054,0UdSjb6EeZYK8LGxHcgkkP,Euphonik,93252.0,29,"['south african house', 'south african pop', 'south african pop dance']",,
29055,5UIl2yxuQbC2rU8m9pN8mD,Mumu Fresh,16774.0,34,['high vibe'],,
29056,1ZQvjg3xA8yYmLlVXnPR8t,Vivek Agrawal,349.0,33,[],,
29057,2msZIODTemsOSXZhoH9ZKq,Shizoe,1148.0,26,[],,
29058,2z03bPWIFofruoPDCNj7GG,Dian Sastrowardoyo,951.0,38,[],,
29059,2zF0KCQEt1O4Z9fWVUVi4T,Marcela Gandara,1495112.0,64,['latin christian'],,
29060,1AeC9AuzqGc3IXMC2T5xny,Zakk Wylde,487425.0,58,['hard rock'],,
29061,31I1HN5ZEhzpomLVDzpvPH,Diego Mancino,1354.0,21,['italian alternative'],,
29062,1bqrqSeWJyuwoW91townnc,HL Wave,3761.0,28,[],,
29063,4sbnZxKTcrri3W099W0wuq,The Golden Boy,1998.0,26,['uk tech house'],,
29064,2WPbnqVgrR3nonwfeuBYmx,M9,713.0,23,[],,
29065,3JkLFcTej6tdwZoQT6Nx4B,Seth Troxler,97785.0,35,"['detroit house', 'detroit techno', 'minimal tech house', 'minimal techno']",,
29066,0AewaZdBHzRRVaCFNMReGt,Svenchy,540.0,23,['dutch moombahton'],,
29067,4IzsCody9kpNcm6FKl459I,Furkan Sert,11385.0,46,['turkish deep house'],,
29068,6S1yu9QLO9WVS5V1Vciw5v,Celi,324.0,42,[],,
29069,4Ln3kMO5nKaJvF39jqThyR,Years,2257.0,29,[],,
29070,20vZpNNaMMmBFtVv0dIItq,Black The Ripper,48139.0,34,['grime'],,
29071,2wyysiZ9I8SEL088AKD9Qj,David Versailles,1607.0,29,['reggaeton chileno'],,
29072,3XnO697XIus1M0cMuxZjos,The Oak Ridge Boys,452552.0,52,"['classic country pop', 'country', 'country rock']",,
29073,2FoyDZAnGzikijRdXrocmj,Cheyenne Giles,13370.0,32,[],,
29074,0AfALT2vJawmPIQOxdfO5N,Rayssa Dynta,4651.0,38,['indonesian indie pop'],,
29075,1Ilt2BMVmqKiNCpfthrAMC,Walkyria Santos,53607.0,41,['forro'],,
29076,0JdAA5fMsczLwcgGNTD1tG,Jvnek,2616.0,30,['smutny rap'],,
29077,3kw9wqwYyvRCI6Q2rqsfNS,Dopebwoy,1.0,21,[],,
29078,46n0cAhBmsRJZiX6GSFmbf,David Essex,66779.0,39,"['classic uk pop', 'glam rock']","['gb (1)', 'ie (1)']",gb
29079,2Ktp0aQBfLtTqUE1p3CwUr,Chaif,93877.0,38,"['classic russian rock', 'russian rock']",,
29080,0BJ0xV9DSgkLNhImM5qPen,Enfantdepauvres,4865.0,30,[],,
29081,583EYzsIVCz1HsEKZbuJ1k,Junior Jack,46072.0,48,"['classic house', 'deep house', 'disco house', 'tech house', 'vocal house']",,
29082,5cKlE8f6b26h61Ml7m052Q,Haley Reinhart,296467.0,62,['idol'],"['id (1)', 'my (1)']",id
29083,6TaJMoxhKD43q5yWg2XlHQ,SEST,2055.0,31,['pop rap brasileiro'],,
29084,2LYvp8dCfKuGJdAKRISFZ7,Ann Thitima,27745.0,28,[],['th (1)'],th
29085,5vIbOHLEq5uLoCRV6ys20U,J. Stone,27313.0,44,['west coast trap'],,
29086,1kCC5slv2AdQ6MxcKP2fEQ,Lily & Madeleine,30542.0,36,['indy indie'],"['at (1)', 'de (1)']",at
29087,0Nzgjph6U8oX2RwmBfoQvy,Z Money,1690.0,33,"['atl trap', 'vapor trap']",,
29088,34wPpdJXRno0eRFI5IAOYh,Sandra Mihanovich,61087.0,41,"['cantautora argentina', 'rock nacional']",,
29089,03CueHDpVcwXQZHeBlZUkd,Marcos Vidal,352655.0,50,"['latin christian', 'latin worship']",,
29090,24H5fZrUsczeOXjMQufShz,BBK,4563.0,32,[],,
29091,1b7rXDtEd05cadn4Yq1InS,Jasmiina,58.0,21,[],,
29092,4lpKeKXJYkglSWyEmnOF7O,DE'WAYNE,21488.0,50,[],,
29093,4BhpzQLhDh71GNvzKraKsu,Brigitte Fassbaender,3066.0,28,"['classical mezzo-soprano', 'opera']",,
29094,56xTxG4nQMAs1GW9kvn0uA,Wanz,4030.0,62,[],,
29095,0i7DYzkG8u0ScquFnDUuvT,Cheff Records,1595.0,33,[],['dk (3)'],dk
29096,4Lj9IwyjADyWsk9eEtQUbY,AMWIN,2655.0,24,[],,
29097,0AxfH967QUWc0twhFXfHDQ,Mikkas,1529.0,21,['complextro'],,
29098,4IYHkkHuBFwfBrqQ4XJiPA,Fefita La Grande,38765.0,29,"['dominican pop', 'merengue', 'merengue tipico']",,
29099,6fyolLGlqMbvJHihN1xxjk,Darmo,13553.0,30,['spanish hip hop'],,
29100,72R3RMGmSmzG57R7OUaDaN,Toby Love,594637.0,52,"['bachata', 'latin hip hop', 'reggaeton', 'tropical']",,
29101,2pB05naIt3eCAIIxrZaAEA,Kalabhavan Mani,504013.0,46,"['filmi', 'mollywood']",,
29102,1j9teSUrqJuPSWtXmgpbO3,Slim Dunkin,50984.0,31,"['atl hip hop', 'atl trap', 'dirty south rap', 'gangster rap', 'southern hip hop', 'trap']",,
29103,2An8LX7O2Qq9pChJrimrdo,Skioffi,116932.0,39,['emo rap italiano'],,
29104,3FnIjP72jlxpkIsgK8nyn0,SWAY,26.0,24,[],,
29105,2w1UJL5kYJJkvjo71fQjOB,Jean Carlos Centeno,617878.0,51,"['musica popular colombiana', 'vallenato', 'vallenato moderno']",,
29106,22ueQkTfuHzT4C3tU6yLKz,Harman Gill,500.0,23,[],,
29107,0AvtzKTYleNqdJXoZasQWG,Stephen Speaks,148609.0,58,"['acoustic pop', 'neo mellow', 'opm', 'pop rock', 'viral pop']","['ph (3)', 'ae (2)']",ph
29108,0McCULnP8KpnUqIPSttJ2a,Romy Rose,12685.0,42,['francoton'],,
29109,5cfwt0fcJRn2cmp8TckzFu,Thoney,5940.0,29,['trap carioca'],,
29110,2OkHxgCvFhNIP49ie7DMDQ,Kotelett,882.0,23,[],,
29111,2zcqkPjjD4HQOTf9Opz0k7,Mac Bre-Z,123.0,21,[],,
29112,1xbYDYZZRWQ0mG218SGVDQ,Junior Zamora,1746.0,32,[],,
29113,2RE1jXDickKzDzWq4M7wJ3,Soothing Chill Out for Insomnia,3057.0,29,['sleep'],,
29114,3TOqt5oJwL9BE2NG9MEwDa,Disturbed,5528677.0,73,"['alternative metal', 'nu metal', 'rap metal']","['us (1)', 'gb (1)', 'au (1)', 'at (1)', 'be (1)', 'br (1)', 'bg (6)', 'ca (1)', 'dk (1)', 'fi (1)', 'de (1)', 'gr (1)', 'ie (1)', 'lv (1)', 'lu (1)', 'nz (1)', 'no (1)', 'pl (2)', 'pt (2)', 'ro (1)', 'se (1)', 'ch (1)']",bg
29115,1RzwDDPsg9uiMt7qFo1OdU,Tartak,40544.0,40,"['ukrainian folk rock', 'ukrainian pop', 'ukrainian rock']",['ua (2)'],ua
29116,0CZk5Sv5PCfxRiRsR32Ejd,Liv Ash,2073.0,36,[],,
29117,2ArkCxQW4DT1G1vmUh3SOO,ABY,426.0,31,[],,
29118,1iPwHZTkXENxvhYejtnr5F,Irena Jarocka,21798.0,34,['classic polish pop'],,
29119,4135eJjHCRw5SuVzLfzR0x,C-Murder,435987.0,45,"['crunk', 'deep southern trap', 'dirty south rap', 'gangster rap', 'new orleans rap', 'southern hip hop']",,
29120,2dyKpSod3qFziPKbU36zza,adam&steve,8511.0,32,[],,
29121,3Z2VK5uZ7ZfycMGXOJCwxB,Jobe Nkemakolam,346.0,20,[],,
29122,1zKA8bj4Y1SgRDLlqF96Cx,YoungBoy Rallo,5998.0,36,"['hungarian pop', 'magyar trap']",,
29123,3ShnwaSECgcrXtWIe3A9Mz,Mc Nick,15416.0,40,['rave funk'],,
29124,4X9M41I7WyckA4qjzo17pX,Elisa Tovati,6458.0,34,['french pop'],,
29125,4Kwvd0nhOTKoAtvA230pwC,Steve Angelo,308.0,22,[],,
29126,7Gui07OSDQGktpwL3oH8yt,Kameron,1191.0,39,[],,
29127,0LSRPFX4RlecWEbNYUGCp6,Elena,460.0,31,[],,
29128,02eU8UAfaYmfZic0ZJYe3y,Lady Bunny,1035.0,27,[],,
29129,6O1UHqv8OdsltIC8q4ABXI,Mund de Carlo,2847.0,21,['danish hip hop'],,
29130,1BwdRE3agFM87VCeaOFPYY,Musia Totibadze,6251.0,26,"['russian alt pop', 'russian synthpop']",,
29131,1CyKlAhkI1ztihZ5V0yx6s,Jean-Pierre Rampal,13459.0,37,"['classical flute', 'classical performance']",,
29132,0Jmh8gbC3CambVWpgRgIPd,Mikri Maus,10129.0,28,"['balkan hip hop', 'serbian hip hop']",,
29133,7MP3vdAhPGxCkUVgOP1Nln,Ezio Oliva,179290.0,46,"['pop peruano', 'pop reggaeton', 'salsa peruana']",['pe (6)'],pe
29134,64WqefdeZwEfh3kyT109mM,Grupo Calipso,696.0,29,[],,
29135,07BLxS6oBpkKubipZvuDTP,Outlanders,1883.0,26,[],,
29136,3F1zbOXrhYtJNaGOiN5DAI,SHIMICA,814.0,22,['hong kong hip hop'],,
29137,0uNtP1kNnXPqb7lOUfvHBi,ZZCCMXTP,19623.0,52,[],,
29138,27dNKsHZrQKGnAlFCLDlzd,Mahati Swara Sagar,2695.0,47,['tollywood'],,
29139,5KDNpi3pjBAf4tKUKDvzkz,Mc Dimenor Dr,102443.0,41,"['funk consciente', 'funk ostentacao', 'funk paulista']",,
29140,1nRt9Sjc0cEhI62heTLp35,Sebastian Urdiales,18499.0,24,[],,
29141,0J2Qb6DxQe3tDfO5Dna3o7,Resham Singh Anmol,34273.0,31,['punjabi pop'],,
29142,00PLVqZ4oaOmbI4lacLUBO,Stiftelsen,239937.0,49,['swedish pop'],['se (12)'],se
29143,074zrnA9SL424EnrYgoKmq,O Kannalha,50926.0,45,[],,
29144,71cZMt4XdCynLn983qeFow,Sigma,22171.0,47,['greek hip hop'],"['cy (1)', 'gr (16)']",gr
29145,3xST4IdzibYK6K3IAtcaVe,Hiro-a-key,620.0,21,[],,
29146,0XJJvePiFq9yoUgbvCvBR6,Mala,4841.0,35,['old school rap francais'],,
29147,2dEmGZwc9RpOUnd1LGn7h5,Rino,580.0,30,[],,
29148,5tOJq6eS9TQEya6rxFvfEa,Beste Zangers,2821.0,55,[],,
29149,0pgs0hHdoJWVcS2Deokvwp,Robert Irving,116.0,21,[],,
29150,6N2neiZftq16Phw99zxLDS,MamaRika,48415.0,45,"['ukrainian pop', 'ukrainian rock']",['ua (2)'],ua
29151,643YpbScVr0u07i276NRiP,Los Chakales,38237.0,35,['cumbia villera'],,
29152,0tAl0sGxLq4qkokhuFMLC7,Bens,1096.0,30,[],,
29153,4NidQ61D1sQ2Z2zzkFvpsA,Zvika Brand,930.0,30,[],,
29154,0yiSGGu3grpaH56F9znIeU,Bruce Johnston,2803.0,37,[],,
29155,5WClIOxkXF0aG93CLEC96i,Mark Villa,4668.0,34,['sky room'],,
29156,3HD3V1nGFPwepBO7064Ij0,PC,39567.0,47,['vietnamese melodic rap'],['vn (1)'],vn
29157,2DUNKEtgbgyBJA7TdX3bcX,Las Populares,5663.0,35,['argentine telepop'],,
29158,1ddTsvSIu8zKa23MTKZNJS,Nicholas Ryan Gant,679.0,23,[],,
29159,5yrRN6GxtTSHbcw7qxPg4S,Wendy Shay,85168.0,42,"['christian afrobeat', 'ghanaian alternative']",['za (1)'],za
29160,0pO2eJn9QBtNRVdLxI1nrE,A. R. Ameen,1256.0,32,['tamil pop'],,
29161,1P3bwZsaq5vobeBAmrsAFk,QLER,60185.0,44,['thai pop'],['th (3)'],th
29162,2RJteaG1GUmH9lQVczVkpp,Demi Lee Moore,113256.0,43,['afrikaans'],['za (1)'],za
29163,1hXwayeVBxuNZh1H31ZLMt,Deniz Sungur,5684.0,39,[],,
29164,1N0AmbpRsZAiNu6RHOJHpg,Fran Tbm,129.0,25,[],,
29165,4LADVWbGgajvchOHelqZv2,Search,105683.0,47,"['classic malaysian pop', 'malaysian indie', 'rock kapak']",,
29166,31qHpZsIjDMLU69G1ZpgT4,Melcochita,5499.0,29,"['salsa international', 'salsa peruana']",,
29167,20cb27QKsE8pl1dWle8IVq,Julian Dzeko,15.0,22,[],,
29168,4TLzMoEaUDkcAfIlY3Xhxn,Antonia,119633.0,48,['romanian pop'],,
29169,6TbXCrEGJUcguGyYkDUupY,Zahriyan,72.0,23,[],,
29170,2Gp3RWqEXPEV38Oqv5ZiNf,Gigi,562824.0,49,"['classic indonesian rock', 'indonesian pop', 'indonesian pop rock']",,
29171,5MRsS8O8YcePoYaD3CVg63,Filip Jenven,783.0,20,[],,
29172,4OI9MSXu1JqXoKlS6P5H4F,DJ JS MIX,929.0,42,[],,
29173,1g9nyCbUH0kbNgXAsw7tUB,Bankzitters,68568.0,52,['nederlandse hardstyle'],"['be (2)', 'nl (8)']",nl
29174,4yw84sobRr067mN2U8BNOI,Jan Lundgren,5511.0,40,"['danish jazz', 'swedish jazz']",,
29175,1fG28qIFkvShX2nhQZvuqC,Kike & Manu,5095.0,46,"['flamenco urbano', 'pop flamenco']",,
29176,5Jtavon9JHpZ8unaJu6mUm,Ali Samara,21267.0,28,['mahraganat'],"['eg (1)', 'sa (1)']",eg
29177,1tUALn7PEhW7LpMuxvat2x,Allan Kingdom,40498.0,46,[],,
29178,6oBm8HB0yfrIc9IHbxs6in,Lykke Li,1698551.0,68,"['art pop', 'electropop', 'pop', 'swedish electropop', 'swedish indie pop', 'swedish pop']","['ar (1)', 'be (1)', 'br (1)', 'fr (1)', 'gr (1)', 'it (1)', 'lt (2)', 'pl (1)', 'pt (1)', 'es (1)', 'se (3)', 'ch (1)']",se
29179,0UxCpjmjcmJUWcRGmd8BZk,Mellow,99.0,27,[],,
29180,4IodA7kOT3aXLU9by0lATP,Fareed Ayaz Abu Muhammad Qawwal,11213.0,20,"['pakistani pop', 'qawwali']",,
29181,1IwYT0LssMMf3aprn3pRzv,Rapi Sati,4155.0,39,['rap francais'],,
29182,1nbIxJpSdhe1dzImxd8WfF,Bryan Behr,64365.0,54,"['musica catarinense', 'nova mpb']",,
29183,1koradeUQ1mrPOfdJxDsnr,Jimmy Dinero,1403.0,26,[],,
29184,46rVVJwHWNS7C7MaWXd842,KALUSH,381041.0,58,"['ukrainian hip hop', 'ukrainian pop', 'ukrainian viral pop']","['gb (1)', 'at (1)', 'be (1)', 'bg (1)', 'cy (1)', 'cz (1)', 'dk (1)', 'ee (1)', 'fi (1)', 'de (1)', 'gr (1)', 'hu (1)', 'is (1)', 'ie (1)', 'il (1)', 'it (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'nl (1)', 'no (1)', 'pl (1)', 'pt (1)', 'ro (1)', 'sk (1)', 'es (1)', 'se (1)', 'ch (1)', 'ua (15)']",ua
29185,0VlR93v41JFZlo1tRAgy2A,Ballout,51000.0,41,"['chicago bop', 'chicago rap', 'drill', 'vapor trap']",,
29186,6lOC7lwSO1ql4Gc2Y3QObY,East 17,96094.0,46,"['boy band', 'eurodance', 'europop', 'hip house']","['gb (1)', 'ie (1)']",gb
29187,0n4qD1LR233g1LdGBp1BEE,Georgios Barbanos,1227.0,33,[],['se (1)'],se
29188,42hLGJOVc1NOw6EEaDKrU8,John on a Mission,9871.0,33,['german cloud rap'],,
29189,4sXi6Uq6IzBaLfFi8wlb3I,Hodgy,82050.0,48,[],,
29190,1AJrWIcKP5Ocl4beJgOcMj,Kirka Rapitzin,228.0,32,[],['fi (1)'],fi
29191,4NYa9HEvARX9LXU4LRoGny,Mc Vitin do LJ,66220.0,49,['funk bh'],,
29192,4yt2wdqvcHygghx9iNUb6i,DJ Frank E,1071.0,49,[],,
