,id,name,followers,popularity,genres,chart_hits,top_chart,x,y,degree
50978,7sHrErWkMCdfYlggsL5rwv,Wesome,39302.0,41,"['czech hip hop', 'czsk hip hop', 'czsk viral pop']",['cz (3)'],cz,-32659.67695011609,-2766.6798700181052,2
50979,7mPDqgo2mw51RXWgh7zmPo,Fredd,11686.0,39,"['new school turkce rap', 'turkce drill', 'turkish hip hop', 'turkish trap pop']",,,-20606.433777646085,1047.0266835925124,3
50980,3CVrkIBFko2Wj2ziZeQOhI,Cassini,1155.0,21,[],,,-20295.147107185494,3682.435858800373,1
50981,7gLis8CQkAQ7fJJNTWQNU1,Crazibiza,16776.0,44,"['disco house', 'funky house', 'funky tech house', 'house', ""jackin' house"", 'vocal house']",,,-19510.45848564479,3362.101163748593,4
50982,4ukBIpYtjftGdlgAnc1E5V,Ladron,206.0,28,[],,,-21409.808634910958,3166.022318756307,2
50983,3AEGa5t5Hi77Hrg8EMuT84,Brian King Joseph,11550.0,22,[],,,-20284.013454958946,4410.780112648846,1
50984,4bGPjihFEUsxf9LPn1epOv,Martin Arteta,5952.0,57,[],,,-24219.406909276684,5278.07343337204,1
50985,58FfyMB9eHFPQIgnXVX4tI,MC,68.0,32,[],,,-16233.695639963278,4057.3635677492207,2
50986,4CBVB0kCggeUNBrAaBs83s,Lyubov Shepilova,3875.0,30,['russian chanson'],,,-22331.495327475994,1003.2682698673962,1
50987,6OqSgClwQLHCr09un2NQmR,Newclaess,5581.0,35,['german dance'],,,-21345.84651346668,3495.2130003123143,1
50988,3VPwrxGAeBDIeBLdNVCAMi,NAVIBAND,7655.0,27,['belarusian pop'],['lt (1)'],lt,25842.972740784462,4533.249914261778,1
50989,65rMJvtegr9sVtUgyAdPBS,Holland Park,757.0,27,[],,,-20252.690241602017,2533.763692231007,1
50990,4aUrA2qHxnLTxUnMPSl9co,Blopi,46.0,24,[],,,-8922.668059592092,1349.3073850438564,1
50991,7pZPHbnazpBvpdAG51TuxQ,Joehdah,616.0,53,[],,,-29596.443500938443,9343.475494031918,1
50992,3Bjk3Ny58kowV2k0OvoLt0,Sermstyle,27.0,25,[],,,-17578.816392181514,2725.014825049877,1
50993,3x1abDAAJYxgkeV9MRLlbn,Meeka,37.0,26,[],,,-18060.448353393225,2749.077690279247,1
50994,545wlbZVemtbLTIppXGSPM,Akanksha Sharma,375.0,23,[],,,-20654.088316293015,18164.384952508954,1
50995,6ulyIBuifBzU35RsvFZIx0,Bert McCracken,1109.0,47,[],,,-20176.916631272565,3569.3980014572126,1
50996,2ci2tAKGmKnZsh3ah9ZHUK,Alphrisk,382.0,28,[],,,-18154.410956213793,3180.397992809959,1
50997,7b5wYw8CYmV6GpclWsEwhC,Nuco,0.0,25,[],,,-13205.190290772085,2389.335105666468,1
50998,48tUbslnVusIVADRpRIFQn,Mouse Music Co.,45.0,20,[],,,-22844.79593705367,12822.030942637113,1
50999,4kyLueNyhG8PKhJagDDOJD,Patricia Sosa,96607.0,43,"['argentine rock', 'rock nacional']",,,-12754.729538468975,2689.647797542631,3
51000,7zAp0JbkavFg2rcMGvANtP,Shakthisree Gopalan,154501.0,64,"['modern bollywood', 'tamil pop']",,,-20301.31015275685,17761.905886411023,10
51001,6L5WgMUzw10WPxDk0o8ghs,HAYASA G,4150.0,45,['g-house'],,,-20552.094882742644,4569.769810595226,7
51002,4YddQ3n18iC5QPZQBJMmAM,TAVV,5038.0,32,"['dutch hip hop', 'dutch rap pop']",,,-19261.890242233654,4251.709817387943,4
51003,7qbQOln6DZHcPm6l94PXU5,Donnie Trumpet,22437.0,37,[],,,-18901.428996792798,3289.735143246412,2
51004,6SnMMbLQ4iS8WIyt3ksmCR,Echos,71771.0,50,"['alt z', 'electropop', 'indie poptimism']",,,-20903.18327368455,3380.5473356137322,2
51005,5YYbSUNzTPWjvBoKWxLfKc,Carlos,3327.0,34,['musica mocambicana'],,,-14340.52350154165,2541.7773960323207,1
51006,7BO3t7j5tGn3OISCrYgLnJ,Binks Beatz,3951.0,50,"['belgian hip hop', 'french hip hop', 'rap calme', 'rap francais']",,,-21896.942319237114,3200.4039515285435,7
51007,6DRwKWnvWIApUcEUqbyM5Z,Nature Noise,611.0,38,['white noise'],,,-22542.309509450384,16823.687048559445,1
51008,4uXWoMQ5N4kmQdBW3nFW4i,Mouhous,12721.0,47,"['finnish dance pop', 'finnish hip hop', 'finnish pop']",['fi (16)'],fi,-15341.024428136903,15837.706136951252,3
51009,5SVbvYS5EvPQL2q2ZJ5P8f,Kamal Hk,3112.0,20,['drill espanol'],,,-16623.744735547018,3018.215579167844,1
51010,7hL2l7lWkA75BpTp7bPEt9,WZ Beat,1015.0,45,[],,,-11297.752503633996,5569.881573178414,3
51011,6jNObcobsYYSfd7t5RvTPi,Zaid Laazizi,345.0,22,[],,,-25190.490145996395,1893.3256843788724,1
51012,5MxgS8Fg1h5k4ccyioVcT0,DJ Qbert,31684.0,30,"['asian american hip hop', 'bboy', 'scratch', 'turntablism']",,,-18180.261109212817,3576.302023683581,1
51013,56x1jJZ4DrXu3NXMfHpolC,Serkan Kaya,64831.0,45,['german show tunes'],['tr (1)'],tr,-17024.998100947214,3575.5145555018503,1
51014,7vg7wkmGzMEM7p2ZkMPHJS,Figoshin,104603.0,38,['rap maroc'],['ma (6)'],ma,-23586.10034786976,1412.9006648657517,6
51015,6QgGskqE3hymA3nE8A8Lza,Ya'akov,29.0,31,[],,,-12831.495434683655,19191.858506161967,1
51016,5XILwCCPqHHh1JRnMfzblg,"Lambert, Hendricks & Ross",13425.0,32,"['vocal harmony group', 'vocal jazz']",,,-21817.264237291947,7392.201952053221,2
51017,7bhYzPQqCZwpoDmdURTlwP,Steph-Lamonte,1009.0,22,[],,,-18529.19006086595,1219.0388077133791,1
51018,6rNNzYwIibSLwFxDfXDBeS,Zinc,6241.0,22,[],,,-18893.970156132837,4047.931167793218,6
51019,1NEvvo7hmaunNnGMny2Myg,ZEE PRUK,2106.0,46,[],,,-27450.87376779929,-3069.642096379088,1
51020,7vWBZm3sQ8yQvfV4nXxHXK,Cris Cab,68305.0,46,['indie pop rap'],"['at (1)', 'fi (1)', 'fr (2)', 'de (1)', 'it (1)', 'lv (1)', 'lt (1)', 'nl (1)', 'pl (1)', 'sk (1)', 'es (1)', 'ch (1)', 'tr (2)']",fr,-18558.806189646784,3998.2904194688253,17
51021,7k4BRqaHqMVSnq5jvqKa54,Ktown,129.0,23,[],,,-21756.19110100663,10059.359194432885,1
51022,4L0t6db3fWWG07bh14TxUw,Gisel,176561.0,49,['indonesian pop'],['id (2)'],id,-10512.257318086791,5909.961624001345,3
51023,4ffqFO4lp2UOv2cnG9ka0J,Ricardinho,150.0,35,[],,,-7618.562295550663,3112.582162212939,1
51024,6AgAlEkTLN4m5ZERuhiWnk,Kim Fowley,7770.0,29,"['classic garage rock', 'freakbeat', 'protopunk', 'psychedelic rock']",,,-20185.75183357807,6822.877092069602,1
51025,6GpH0yFzkhoxcoNrX6kw48,Uma Ramanan,101126.0,46,['filmi'],,,-21131.060320447075,19329.36943246741,1
51026,7uDKOVAXsH3aHHM98vWo4u,Shamitha Malnad,1362.0,35,[],,,-20872.400608538268,20216.205689301405,3
51027,59A6cSnQQuSGqCbCCar9V8,Damon Iddins,42.0,22,[],,,-22580.706709070993,-32558.58747970496,1
51028,4mxKV5jGqnuWHl1NGIhBqx,OMB Jay Dee,15531.0,39,"['brooklyn drill', 'new york drill']",,,-18808.468312645404,1631.674150304555,1
51029,4AP4I4FVPnwNXMsfvl34pD,Woody Pond,1995.0,23,[],,,-18609.669305682404,2623.641178481674,1
51030,7EoLE2mFjMKROqvIpRgi6K,PRETTYFACECAPI,12089.0,35,['german drill'],,,8281.751920135119,-4314.796298271226,1
51031,7rsKf4S6rilmYTPrViFPlA,Simon Kidzoo,3102.0,30,['funky tech house'],,,-18059.22361457515,2936.856348875673,2
51032,6kqRxRkxCNCG4COBkwx56g,Lesje,217.0,24,[],,,-21307.38680681718,3407.637657254582,2
51033,2zUdMt6gWB9u2oWzAFEfQ0,Dyzivv,6514.0,35,"['czech hip hop', 'czsk hip hop', 'slovak hip hop']",,,-28494.65840186508,240.74932983571622,2
51034,1gUWwjX6wyoX6fOJ4z5Ha1,Donia Wael,22280.0,38,['egyptian alternative'],['eg (2)'],eg,-24861.357612557786,-2271.5602247880493,1
51035,7Ln5yumFjHCkeZ8bAzHUcp,Yovie Widianto,103313.0,48,['indonesian pop'],['id (1)'],id,-18783.314803608857,12826.5933288003,11
51036,3Mfatql1PMmQrdB37eXO5e,REEZA,4386.0,29,"['frauenrap', 'german r&b']",,,-23409.944156796068,884.774506852006,2
51037,7mcVNfg8LVNfqO6w8Xw1lW,Omen Xiii,1797.0,38,[],,,-21130.073866929793,4080.5718792089865,1
51038,6IxLXKW0EpnPpYlbTrnE2X,Mando Sarit,814.0,25,['dominican pop'],,,-12303.839403679924,3780.6851294836465,2
51039,6Y4NTIEU6tHHoxM3s0FO4r,Maurice Lessing,6185.0,30,[],,,-17814.918095981415,3517.657120733434,2
51040,6MW9AS1ZyDr6gnCBeaTeQY,L'Arte del mondo,674.0,39,['baroque ensemble'],,,-25856.9459942814,16488.845974023814,1
51041,3oQs3qhBfLqBhKpv8jvjzK,Kemar Highcon,6158.0,30,['dancehall'],,,-18338.10120081595,3040.900439666695,1
51042,784dNRnP2BcgctoGnFKsZl,Adrien Gallo,5562.0,26,[],['fr (1)'],fr,-22151.8871677898,-104.34277666025307,1
51043,1M2hWeiuj11hkYdfiZ2wFy,prettieboy johnson,1489.0,21,['trap tuga'],['pt (1)'],pt,-13745.76269880111,8926.732794919948,1
51044,4VwvmwL98S8ab0iH74O4zP,Malia,14342.0,34,"['contemporary vocal jazz', 'vocal jazz']",,,-21272.74500005139,5009.096426545655,1
51045,5Q9RKJrjHdfpWVxzv45XTJ,Mamonas Assassinas,1100486.0,55,"['brazilian rock', 'rock nacional brasileiro']",,,-14830.919438889236,5651.241114895061,1
51046,66tX7yCIcNUWc4cO2V3SEi,ImEthan,647.0,22,[],,,9001.853931405414,-6655.017721043737,1
51047,7vITWGrhforyqJKaMUwdAH,Rawda,633.0,21,[],,,-18312.47227468855,2589.0549447974986,4
51048,4SfFh31iZGOER3ajjaeior,KUN,181436.0,44,['chinese idol pop'],['tw (2)'],tw,-20698.01269278319,5731.917054668714,2
51049,5FHmVQAYHP5qayys5DkXcu,TREGS,6259.0,28,[],,,-17682.04168009431,5051.829797409662,1
51050,77SZmOd2zA3L3n9x697iWb,Naoto Inti Raymi,354238.0,48,"['j-pop', 'japanese singer-songwriter']",['jp (1)'],jp,-15730.377129933799,3510.4542102680425,2
51051,1c3mO7htoI1Coh1XHtsiP5,Malica,137.0,21,[],,,-19340.3758348669,2882.560209340782,1
51052,0oFA8VBCc21DhLXzK9GHpK,Mansour Rahbani,870.0,22,[],,,-22209.79984476194,-1285.354777785929,1
51053,3OkbxDtag6zvVnAaa9YLLC,KAHUKX,7849.0,51,[],,,-18942.97031442577,1184.4859344353265,1
51054,6wjx1YTF0LVyyQqryNVyOV,Matt Pop,1118.0,31,[],,,-18786.030945523416,4029.923053154218,2
51055,6TXbTOTnLFaF1iHywOaV1m,Minit,6828.0,30,['k-rap'],,,-22811.783942285023,4314.94033764598,1
51056,7l1LpKcZ4ifOZz65pl20Xz,Lil Story,14369.0,47,['sad rap'],,,-16952.976050333797,2069.5811169174103,1
51057,5vUkpDxDVZIggZLIdDKTNN,Kayliah,57495.0,31,['francoton'],,,-19923.158149468978,3221.4324098121297,3
51058,62sBXKsvsgkuSZ93cQHDzr,Attlanta,1476.0,26,['rap mineiro'],,,-9969.186774119757,7122.802314095799,1
51059,7FCd9XOYlFhSDNoUv5RvsF,Jozo,2.0,24,[],,,-21212.162651657698,2470.7576922093176,1
51060,6XZkKl2c4nyJzJR9Y8kNYf,Big Henri,1171.0,31,[],,,-18193.4091859862,2538.340906182279,1
51061,6RqKw1rO5NTdnowovO35qF,JAM8,129.0,45,[],,,-20069.036151313318,18541.457303663294,1
51062,4EYbQ2JhYc3wuGRYMDIEKt,James Harkness,26.0,27,[],,,-16985.627844840663,6092.097866011247,1
51063,4j7LxOpV1XGMFy0nmVtd5r,BQ,254.0,24,[],,,-19405.662407469492,3078.67627352663,1
51064,6T2pk5T8c4Wi61x1v84sUa,The Laurie Berkner Band,55094.0,55,"[""children's music"", 'kindie rock']",,,-16314.702708864306,5054.584642429359,1
51065,5LBfDKgsxpHwosQQ7xW0fP,Yung God,208.0,24,[],,,-19698.014818025164,2269.5607000908417,1
51066,6a5ULaAJZ7Ii2aBSLPSsza,Lito,144.0,31,[],,,-22202.251202369345,1692.240148674964,1
51067,2SXEPcu93DBXrCbPDUnBi2,Dominique Le Jeune,741.0,34,[],,,-17427.583972324384,3813.5312285738046,1
51068,7nKeLE1toRtW4M279iS26h,Zay Hilfigerrr,62415.0,41,[],"['us (1)', 'gb (1)', 'ar (1)', 'au (1)', 'at (1)', 'be (1)', 'bo (1)', 'br (1)', 'bg (1)', 'ca (1)', 'cl (1)', 'co (1)', 'cr (1)', 'cy (1)', 'cz (1)', 'dk (1)', 'do (1)', 'ec (1)', 'sv (1)', 'ee (1)', 'fi (1)', 'fr (1)', 'de (1)', 'gr (1)', 'gt (1)', 'hn (1)', 'hk (1)', 'hu (1)', 'is (1)', 'id (1)', 'ie (1)', 'it (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'my (1)', 'mt (1)', 'mx (1)', 'nl (1)', 'nz (1)', 'ni (1)', 'no (1)', 'pa (1)', 'py (1)', 'pe (1)', 'ph (1)', 'pl (1)', 'pt (1)', 'sg (1)', 'sk (1)', 'es (1)', 'se (1)', 'ch (1)', 'tw (1)', 'tr (1)']",us,-15444.724452235996,3831.051860134924,5
51069,6hsjrcWvWqeIJaEUa9Fh3c,NaBrisa,88331.0,40,['brazilian hip hop'],,,-8829.008106230627,7050.70240777978,7
51070,6HlUN1Md7UT62mNJHOYRsK,PiXXiE,30288.0,47,"['t-pop girl group', 'thai teen pop']",['th (2)'],th,-27164.398360903753,14617.85241247231,2
51071,3z6tyHPOToaK9BlttcZa5E,Nagii,410.0,34,[],,,-19104.98480548885,17065.74528107395,1
51072,1vkWdqcabQ1swciXipkLBj,awfultune,288441.0,63,['indie pop'],"['ee (1)', 'lv (1)', 'lt (1)']",ee,5003.506481860762,-5050.858391306923,1
51073,3quC9b3U5I6ZLgsw3yEgxV,Peytn,2282.0,28,[],,,-18835.620423211327,3407.305914615073,2
51074,4ZkdpElKTmTEs9F5BuKTOe,Damon Dash,776.0,30,[],,,-19565.31901905906,4072.716021480467,1
51075,7KxTSiCDnkZfTVKEWzONc9,Jon Paul,374.0,43,[],,,-19751.687178920743,3648.8666230800204,5
51076,5SyhqYagv3kA1s7xbI8QGi,Mashonda,4119.0,40,"['hip pop', 'urban contemporary']",,,-17572.991482298283,5102.703471082515,2
51077,6k1PUqfJwVvqumfOUCPPzh,Liza,185.0,21,[],,,-20263.887429055052,2405.1238250193887,2
51078,6RqVzuPaClLObg598kQEn7,Steps,1826.0,34,['latvian hip hop'],,,-22882.232819318164,4429.277460590376,5
51079,1KW8WK6utvO6uYlK9vj7Da,Rodion Belousov,52.0,32,[],,,-23035.963990225722,8864.096013153692,1
51080,3kzGeGPP5gd5KAMm6QggHV,Anup Jalota,344333.0,48,"['bhajan', 'classic bollywood', 'filmi', 'ghazal', 'hare krishna']",,,-20165.999700259745,17692.268497325018,2
51081,5aP0tjRuMC4IczryCXmYx5,Deep Sleep Music Library,170.0,29,[],,,-22687.605371269245,17154.177025383844,1
51082,65lBxlU1YDNhTQzhU6RqG5,Harj Nagra,10402.0,30,['punjabi pop'],,,-19710.629198152277,14040.96694933434,3
51083,7eKtGS8Huzy0vi0KVmNfqE,Syon,896.0,47,[],,,-20173.1768994604,3676.405935677131,2
51084,5k9DAxaugi6ANyemUgQrgV,CHARLES.,9556.0,29,"['indie viet', 'v-pop', 'vietnamese melodic rap']",,,-22668.803693400452,14828.990228894461,2
51085,4VuZOySa9AIegZZzNIjPLC,Albin de la Simone,31249.0,46,"['chanson', 'french indie pop', 'french pop', 'french rock', 'nouvelle chanson francaise']",,,-21578.23325712243,1112.7359676456654,1
51086,6uNjT2PKDfR7t48JKhajkh,Richie Sambora,171179.0,42,"['album rock', 'glam metal', 'hard rock']",,,-19392.097671940654,5404.623412435813,2
51087,3e9fZ7KYeCdQg3iEBFbFJN,Tony Phee,50695.0,32,['thai pop'],['th (1)'],th,1262.6321295591551,3583.335267489832,1
51088,7oXPj4DkjAxME8ExDAfwJP,Alon Oleartchik,27154.0,29,"['classic israeli pop', 'israeli rock']",,,-16923.268163363908,4753.3882275160295,2
51089,4BJetmOV0oJ5dNGKxmFv3D,Damyanti Bardai,14959.0,32,['gujarati garba'],,,-20916.688640376076,17669.481197300793,1
51090,5qYsojBybvaZ4GOBqtc54M,Kanka Avva,7.0,21,[],,,-20746.081959788167,21533.01927799979,1
51091,71eYaTMbcy8TPXVKJm12Fh,Dion Dugas,885.0,39,[],,,-19640.089539217133,6935.248054740463,1
51092,7sn83l3bE72guBJiv5CAMh,Mesut,37.0,22,[],,,-21685.193412664867,1914.5027504267064,1
51093,6qgNjbWXJ9mbqKwznBLj5B,Teezee,2487.0,46,"['alte', 'nigerian pop']",,,-17856.671669320673,2039.0887607682714,5
51094,4rwCk3DZwQa8uY7Cvfu4aM,CRFT,1349.0,32,[],,,-19413.78731719686,3238.734435698701,1
51095,5b6Hl206aXLFcGUPx7DLSk,Lamentablemente Flow,1067.0,29,[],,,-12247.66950342699,3582.134376651655,1
51096,70hsEvlt6YZPT97UIvzpEu,Kalia Siska,68515.0,44,['indonesian viral pop'],['id (1)'],id,-9374.377632275678,7679.977674988037,6
51097,5k979N1TnPncUyqlXlaRSv,The Longest Johns,179813.0,57,['shanty'],"['us (1)', 'gb (1)', 'ca (1)', 'is (1)', 'ie (1)', 'no (1)']",us,-23438.49382630902,-8670.931315728632,3
51098,6htDsVfzHpx2NIbGjouMM0,Passoca com 2s,1565.0,25,[],,,-7386.420508358349,7151.13246326936,1
51099,5rr7mN0kRk6dsm1DVwRBFx,Pitsa,2996.0,26,['estonian pop'],['ee (13)'],ee,-18685.317330324568,2330.0045468723274,6
51100,3ySt4w50Ap4b2EOZCM1mKc,Omega el Fuerte,3989.0,24,[],,,-14870.231344698888,3294.9219903943826,2
51101,5ApQnMT6oR8eLguf24xb9S,Foreign Air,105245.0,51,"['charlotte nc indie', 'indie poptimism', 'modern alternative rock', 'modern rock', 'vapor soul']",,,-21430.90493775705,4202.279169819142,1
51102,6mPl1Nq6hMkto7vsF0PfGi,Trooko,2662.0,34,['pop catracho'],,,-17076.985912147517,3477.0421129698775,5
51103,3OqAU6NJ5J2Ktp7y3BB5e3,Diso,12269.0,40,['trap chileno'],,,-10864.943970117665,2584.313776494561,1
51104,7pA4UOLJXfMfL8fUoDmwPu,Lapizito,68808.0,27,['latin viral pop'],,,-12427.625619021343,430.72040793457336,2
51105,7rjdQx7OSfthvdWWgSM1e5,Gouap RTTCLAN,20047.0,35,['rap lyonnais'],,,-22331.663373355947,3445.3054766293,2
51106,764H8zG8sTf5FPHWHW5bvh,CINTHIE,15939.0,34,"['acid techno', 'float house']",,,-19889.265710247204,2252.2797439884016,1
51107,3hV9itNJi8Nxl0hC5hZAdj,Lil Spooki,1967.0,42,[],,,-18033.50894468771,2499.5938547741252,1
51108,7esYnrPzQX1JWWIyWxYu5A,Alfredo Gutierrez,102935.0,45,"['classic colombian pop', 'cumbia', 'vallenato']",,,-15737.052712749466,1266.3063491793237,3
51109,3LijUg92GG1XomQ1OkuvfD,Ron Basejam,6130.0,34,[],,,-20666.461820927798,3760.45959871386,1
51110,7pdO2N04Ggcu8tC3BqWUDc,Two:22,24736.0,43,"['emo rap', 'sad lo-fi', 'sad rap']",,,-19500.743634676113,4395.818172351432,2
51111,4cAaMbr6CLIXAokpayCEOL,Fool's Gold,11565.0,29,[],,,-17955.772031460714,2931.902098167694,1
51112,60wslYioiBcxSTInM4nIy2,Jordan Fisher,406334.0,63,['post-teen pop'],,,-17913.631368905924,5736.351750114034,1
51113,57NW7ND6Cdzrj5z8ARvUEZ,Naseer Shamma,39273.0,24,"['arab folk', 'khaleeji iraqi', 'oud']",,,-20196.345823083335,4321.848856589263,1
51114,3nwLhoJrBjPgQwuAL7J3NJ,Na Hora H,66367.0,32,"['pagode', 'pagode novo']",,,-5767.206556461637,7859.831167640739,1
51115,7lZfda6zNmUMnISA7K8zEj,Rubiel,1292.0,22,[],,,-13711.064634044256,3054.867853435597,6
51116,7fuYevQzzFDUvK9s8QrPYT,Sha Sha,590.0,35,[],,,-16205.01862826596,-1559.7194179529893,2
51117,7yh0vtTE3uSvp5MM3schJ1,Carlitos Klein,843.0,30,[],,,-10730.193001620102,1815.1652366130245,5
51118,4FWnJfV0P82pAx3nD0ZarA,Nu Tone,8754.0,32,"['christian hip hop', 'christian trap']",,,-20050.350182342456,3248.485666206762,1
51119,2ZNPznehwH3OmykvUcZjek,Robb Banks,1720.0,31,[],,,-17318.240773138958,4311.011180684682,1
51120,5RQZVhw9dwZYc10QQfNMf1,JOEY PHUWASIT,85069.0,50,[],['th (2)'],th,-2118.3839862533805,-25234.00476027589,1
51121,7btarWoKEG5z3ndq0g4XFQ,Teflon030,9637.0,38,"['german hip hop', 'german underground rap']",,,-22034.30147394423,3119.127727132139,3
51122,57JVa2arbT41WF9qmi7C5E,Baby Gas,10311.0,42,"['cali rap', 'west coast trap']",,,-18074.30755233426,2585.9823229317676,1
51123,4BuaC48pvatn5gWSqV45cR,JJJ,30775.0,42,['j-rap'],,,-19313.581042061378,4027.2980657882063,3
51124,3jEWwtiifaWzV7ZcRduuxU,Dinka,19728.0,30,['progressive trance house'],,,-17388.22323783001,3941.674788339741,2
51125,63F5oQedKVgXlWR8nUnyTO,Arman322,3067.0,31,[],,,-21403.845605930936,-466.12117769404597,1
51126,1Kskh57US3ruzFx7UxsxYn,K Shiday,10465.0,34,[],,,-18951.644265385257,2817.593125411011,1
51127,7o8wIiSHxNMlXrtR1OWPH0,Mirkelam,239146.0,47,"['turkish jazz', 'turkish pop']",,,-25551.72028680255,-1217.2777495074351,1
51128,26GxfwRT2NHxeq2qrdAVbf,Jung Young Eun,163.0,28,[],,,-26547.929138658237,-2584.3450607252585,1
51129,7pyOcE3SrGRFH1Y9MapCf7,Maldestro,10348.0,22,"['indie folk italiano', 'italian indie pop']",['it (1)'],it,6302.023838643711,31873.886644974846,1
51130,6x82naVZ2z97KLGOmvma7a,The Jerks,9220.0,27,"['pinoy reggae', 'pinoy rock']",,,-23915.741434918647,3273.2698561004645,1
51131,1lyLe9YVgaXLtxg0wV6bAX,Sugbabe,155.0,22,[],,,-18225.597807012662,3247.6128686896564,1
51132,6XB7kwc9FUCehSoYkW7h4P,Sam Frank,468.0,24,[],,,-18876.708672049466,3571.5064675520566,2
51133,0zCyxUOno7Lw6vXVUjyo5C,ATkel,7071.0,26,['danish hip hop'],['dk (4)'],dk,-19456.651010739406,1679.4640393906145,2
51134,47fErV0VDIx6PmuhtWGTYu,Dremo,91993.0,34,"['afropop', 'nigerian pop']",,,-18084.93378592887,3374.056882058782,3
51135,5ZZ2zIylJkPJVKZDVwW29B,Los Populares Del Llano,2402.0,51,[],,,-12800.564887747709,-57.270052068725334,2
51136,4LbUyZ8D2tXu1kuSFzYZdx,B00ST,7912.0,24,[],,,-20246.07721595727,-6021.779715742618,2
51137,5QzDzXfXC5lepOBeQXBiVO,Marciano Cantero,4755.0,64,['rock en espanol'],,,-15395.21832882693,4325.334435243486,3
51138,68J05BuI8JQSdEwIyuBBVI,Nesma Mahgoub,9122.0,24,['egyptian alternative'],,,18168.861094386684,-25053.46707926458,1
51139,4lvWwzlEM98mFG0Uakl5qb,Gebroeders Rossig,5975.0,29,['carnaval'],['nl (1)'],nl,-20421.84340125127,3040.268429126086,2
51140,2lm6YbSpG5Kp4Eu7BrREQH,Abhijit Bhattacharya,1039.0,24,[],,,-20772.209812312525,17588.441949858072,2
51141,2HCGmdpckXTE4WNTAFEzA8,Dj Young Mty,5285.0,30,['perreo'],,,-12132.460156796486,3066.40854686403,1
51142,6D5xkX8ecb4bGccXqtDI63,Angel Taylor,5158.0,46,['acoustic pop'],,,-19869.565264561184,4032.7372132052897,5
51143,6hE4ccEgSKSjuFHda6MFwm,Eugenia Nicolae,1009.0,30,['romanian pop'],,,-23503.86399684712,7907.003807166527,2
51144,5aNJpeK3hUdPY9orfExdOF,Ayelle,31037.0,49,"['indie electropop', 'vapor soul']",,,-20335.55391935811,2507.2140179242747,2
51145,51pVYU9oIKHUb72Y0v8iVV,Danny Felix,9641.0,40,"['corrido', 'corridos tumbados', 'sierreno']",,,-13406.901603417284,1812.9154800956462,4
51146,6jRzzp1nD0wZFy6Uap8Aeh,N.R. Raghunanthan,122217.0,41,['tamil pop'],,,-20836.129157032665,19921.208815345813,3
51147,7gfRiWYacImpHbcXRpIl5F,Anders Glenmark,10818.0,31,"['classic swedish pop', 'swedish pop']",['se (1)'],se,-21091.080322462687,6851.456526780242,6
51148,4uz19Fx4VF6BHhzmTuSCOR,Monica Karina,9240.0,35,"['indonesian pop', 'indonesian r&b']",,,-18846.297863991145,8706.422654582031,2
51149,6ncRJcK3BssZxM1vE8M3J2,Abd El Fattah Grini,51654.0,36,['arab pop'],,,-19779.60857494747,10681.939037812304,3
51150,6eL8yLX7MQfgwY3t1A5kDJ,Dame Daniels,10132.0,22,[],,,-18185.10608483562,3204.2139884351013,1
51151,7mgeWKf0QP5WtjDreBuNME,4Rain,17448.0,26,[],,,-15349.663330453677,2456.161891035385,2
51152,7oXqKY12gSK5Q37dWZYWT0,El Columpio Asesino,82121.0,45,"['latin rock', 'spanish indie pop', 'spanish noise pop']",,,-13873.158928813422,2881.8006633320065,1
51153,2w8DBeLfDsohvE17XHR3Yz,Peter Van De Veire,451.0,25,[],,,-19389.20353837046,5282.180451554942,1
51154,4c2WG4NJJg7jwSMvJSMgv1,Okin,33250.0,36,[],['id (1)'],id,-13654.790408362978,14904.052144350531,1
51155,5G8UgjDPSpAIaWkeBH7bOX,BYU Chamber Orchestra,145.0,26,[],,,-21205.54717563527,12948.602773668485,1
51156,6yTTkPtwPo2PEkQF4SScwM,Eini,7234.0,38,"['classic finnish pop', 'classic iskelma', 'finnish pop', 'iskelma']",['fi (3)'],fi,-17900.91049370785,13946.923027417151,1
51157,6adBZwsyxZuWDoty0Tg0lt,Ali Shaheed Muhammad,11097.0,41,[],,,-16576.27851151675,3481.764747876488,1
51158,7KduBCxhfAMiQlhMOHL3IZ,Robb Bank$,194214.0,49,"['dark trap', 'miami hip hop', 'underground hip hop', 'vapor trap']",,,-19409.303125069153,2380.2075549524807,2
51159,7Hb6eVVKJfS0fdxLl5ilrz,Hikari Fukuda,14.0,20,[],,,-25920.67788034373,16396.68098769791,1
51160,56IV1D1ol0hUvVvP5y6I2X,Loki,1669.0,23,[],,,-14878.716775903322,-3038.5691557336568,1
51161,6WI2aStGYkbt0vslpKmDkV,Marlon Breeze,10507.0,36,"['drill chileno', 'trap chileno']",,,-11313.917185684535,2905.289746373855,2
51162,6FmiNnTXQJTmOMAx4kB38R,Grady,32623.0,51,"['indie electropop', 'indie pop']",,,-18265.47552421859,3484.0689122648696,2
51163,5Mgv8AJbVuNJCuiXmvrPBK,Eda Sezgin,32.0,41,[],,,-25012.212236029336,18679.464477077414,1
51164,5LCDv4TvYRQD5ehflOBEh4,Wilfrido Vargas,331008.0,51,"['merengue', 'tropical']",,,-13122.238970734466,2288.180210482068,3
51165,5ExK2Kx7BHM8ABGcdJNW3r,Lamb,2040.0,29,[],,,-18055.756728671076,4594.290767235225,1
